Radius,Mass,Period,SemiMajorAxis,EqTemp,Density,StarTemp,StarLum,StarMet,Insolation,Target_Habitable,Habitability_Score,Log_Period,Star_Type_G,Star_Type_K,Star_Type_M,Star_Type_Other
1.26,174.48779544,15.28078,0.115,756.0,1.527272,6004.0,-0.10297,-0.18,62.3,0,0.3226544203359201,2.7899852709745843,False,False,False,True
2.32,174.48779544,23.228555,0.115,658.0,1.527272,6004.0,-0.10297,-0.18,62.3,0,0.1812875812188007,3.1875318962362216,False,False,False,True
1.2,174.48779544,0.578657,0.115,912.0,1.527272,5765.0,-0.10297,-0.39,62.3,0,0.3110965323568899,0.4565744855840365,False,False,False,True
2.3,174.48779544,11.811437,0.115,912.0,1.527272,5765.0,-0.10297,-0.39,62.3,0,0.12903021234223347,2.5503382876031115,False,False,False,True
2.586,174.48779544,13.603,0.098,536.0,1.527272,4684.0,-0.10297,-0.137,62.3,0,0.20914503703471876,2.6812269870583343,False,True,False,False
2.69,174.48779544,65.55,0.28,316.0,1.527272,4684.0,-0.10297,-0.137,62.3,0,0.36395795780697277,4.197953544841121,False,True,False,False
0.99,174.48779544,0.762406,0.115,912.0,1.527272,5620.0,-0.10297,0.28,62.3,0,0.3682028925806186,0.5666799209486806,False,False,False,True
1.6,174.48779544,0.70531,0.115,912.0,1.527272,5499.0,-0.10297,-0.23,62.3,0,0.22112349336223805,0.5337469123903759,False,False,False,True
1.676,7.8,0.5713127,0.01314,2299.0,9.09,5578.0,-0.10297,-0.005,4656.0,0,0.16985845671769248,0.4519113846607616,False,False,False,True
2.84,7.32,13.33989,0.1073,804.0,1.72,5578.0,-0.10297,-0.005,70.0,0,0.10849985352828907,2.6630451642912862,False,False,False,True
1.1,174.48779544,0.728113,0.115,912.0,1.527272,3782.0,-0.10297,-0.18,62.3,0,0.33979875400954906,0.5470300617623195,False,False,False,True
2.332,10.4,16.141132,0.1237,804.0,4.49,5868.0,-0.10297,-0.12,69.7,0,0.14354365661907778,2.8414809553295255,False,False,False,True
11.780659,953.49,6.180235,0.07229,1401.0,3.1,6202.0,0.52634,0.141,642.0,0,0.00699748556613572,1.9713321123295384,False,False,False,False
12.44199,4131.79,3650.0,4.5,183.0,1.527272,4898.0,-0.10297,-0.23,0.19,0,0.37978492036446454,8.202756381655638,False,False,False,True
1.95,8.75,3.5951,0.047,1616.0,6.39,5430.0,-0.10297,0.2,1037.0,0,0.13222726344242505,1.524990518356481,True,False,False,False
3.67,14.67,15.624,0.13,990.0,1.62,5430.0,-0.10297,0.2,160.0,0,0.05221041716825545,2.8108474343568717,True,False,False,False
3.94,10.18,35.747,0.22,752.0,0.91,5430.0,-0.10297,0.2,53.0,0,0.0841771229354174,3.6040565896736583,True,False,False,False
2.43,5085.28,11.12522242,800.0,2375.0,1.527272,2838.0,-0.69897,0.02,62.3,0,0.08000718893396608,2.495287780572825,False,False,True,False
2.43,1.03,2.27476,0.01723,453.6,1.527272,5550.0,-0.10297,0.02,7.06,0,0.26811606397941307,1.1862445839591778,False,False,True,False
2.43,14.3,1219.0,1.137,55.9,1.527272,5550.0,-0.10297,0.02,0.0016,0,0.351487309769261,7.106606137727303,False,False,True,False
2.43,8263.538582,11.12522242,350.0,1670.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.08251670247944241,2.495287780572825,False,False,False,True
2.43,1.37,5.4536,0.02971,322.3,1.527272,5550.0,-0.10297,0.02,1.8,1,0.5254531255571149,1.8646381146406275,False,False,True,False
2.43,2.5,2.30538,0.02279,587.0,1.527272,3326.0,-1.97224,0.1,20.5,0,0.19780078871631393,1.1955514440013761,False,False,True,False
2.43,3.75,8.0518,0.0525,387.0,1.527272,3326.0,-1.97224,0.1,3.87,0,0.33503801042033327,2.2029636329624656,False,False,True,False
2.43,1.52,1.43263,0.01283,534.0,1.527272,5550.0,-0.10297,0.02,13.57,0,0.22165004613415085,0.8889729766099168,False,False,True,False
1.9,4.0,5.7459982,0.0418,440.6,3.2,3395.0,-1.96019,-0.07,6.27,0,0.33346666545320397,1.9089494698146379,False,False,False,True
2.43,1.08,10.3465,0.0457,230.9,1.527272,3024.0,-2.85201,-0.25,0.67,1,0.5927953502953888,2.42890932632754,False,False,True,False
2.43,1.36,21.202,0.0738,181.7,1.527272,3024.0,-2.85201,-0.25,0.257,1,0.4687839442294906,3.1001823749104553,False,False,True,False
2.43,1.37,3.204,0.021,912.0,1.527272,2953.0,-2.76955,-0.08,3.8,0,0.13822594295388674,1.4360364530147047,False,False,True,False
2.43,1.74,6.689,0.035,912.0,1.527272,2953.0,-2.76955,-0.08,1.4,1,0.3413959374240272,2.0397907360500436,False,False,True,False
2.43,1.64,13.031,0.054,912.0,1.527272,2953.0,-2.76955,-0.08,0.6,1,0.3413959374240272,2.641269167411859,False,False,True,False
1.19151465,1.83704819,1.62892911,0.0157,583.8,5.97,3229.0,-2.32148,-0.17,19.3,0,0.3945857635175476,0.9665765807588593,False,False,False,True
2.43,2.64,8.929,0.0476,300.0,1.527272,3270.0,-2.35853,0.02,62.3,1,0.3994994597842976,2.2954597680514572,False,False,False,True
2.43,96.7,41.38,0.166,912.0,1.527272,3287.0,-1.86908,0.02,62.3,0,0.11795592207881407,3.746676552840153,False,False,False,True
2.43,68.06,532.58,0.912,912.0,1.527272,3287.0,-1.86908,0.02,62.3,0,0.11795592207881407,6.279609012639604,False,False,False,True
2.43,10.62,389.7,0.5714,912.0,1.527272,3280.0,-2.47952,-0.12,62.3,0,0.11795592207881407,5.967940002061025,False,False,True,False
2.733,8.41,1.580404531,0.01505,567.0,2.26,3101.0,-2.40894,0.24,17.2,0,0.1854368780139097,0.9479461816037211,False,False,False,True
1.193,1.32,0.5182331,0.115,912.0,4.2,3458.0,-1.70774,0.1,62.3,0,0.31301360604393197,0.4175472244969739,False,False,True,False
2.43,7.4,3.6511,0.026,912.0,1.527272,3236.0,-2.4389,-0.04,62.3,0,0.11795592207881407,1.5371037507633485,False,False,True,False
2.43,6.27,111.74,0.27,150.0,1.527272,3296.0,-0.10297,0.02,62.3,0,0.2862027272638131,4.7250842826534285,False,False,True,False
2.61,22.7,35.61253,0.1915,422.0,7.0,4640.0,-0.6862,0.003,62.3,0,0.2759494205074951,3.6003905315458002,False,True,False,False
2.43,3.03,11.4407,0.072,912.0,1.527272,3607.0,-1.655,-0.34,62.3,0,0.11795592207881407,2.520973355824394,False,False,True,False
2.43,36.0,7600.0,5.4,912.0,1.527272,3607.0,-1.655,-0.34,62.3,0,0.11795592207881407,8.936035096566041,False,False,True,False
2.43,10.2,5.2354,0.053,912.0,1.527272,4347.0,-0.79588,0.02,62.3,0,0.11795592207881407,1.8302427310437488,False,False,True,False
2.43,10.6,8.63182,0.0607,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,2.2650722006842066,False,False,False,True
2.43,6.8,25.63058,0.1254,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,3.282060179536089,False,False,False,True
2.43,29.4,603.95116,1.0304,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,6.405147727499492,False,False,False,True
2.43,260.61,2288.0,2.41,912.0,1.527272,3370.0,-1.796,0.3,62.3,0,0.11795592207881407,7.735870319952567,False,False,True,False
2.43,6.49,17.133,0.092,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,2.8977334826718883,False,False,False,True
2.43,6.4,24.329,0.129,912.0,1.527272,3371.0,-1.88606,0.02,62.3,0,0.11795592207881407,3.2319499843554724,False,False,True,False
2.43,7.56,106.3,0.309,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,4.675628649636653,False,False,False,True
2.43,4.76742611,2.38129,0.034,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,1.2182572934872284,False,False,False,True
2.43,4069.15709482,25533.11353,16.761,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,10.14777062259897,False,False,False,True
2.43,16.2,69.971,0.283,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,4.26227134289838,False,False,False,True
2.43,413.1769291,272.7,0.71,912.0,1.527272,4159.0,-0.84527,0.6,62.3,0,0.11795592207881407,5.612032616046633,False,False,True,False
2.43,8.58136699,121.93268,0.384,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,4.811636888466585,False,False,False,True
2.43,14.93793513,579.47495,1.086,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,6.363846647752072,False,False,False,True
0.566,174.48779544,1.7446999,0.02123,758.0,1.527272,3485.0,-1.61618,0.15,62.3,0,0.2811537418639835,1.0096717429376072,False,False,True,False
2.43,3.85,14.237,0.0808,336.0,1.527272,3342.0,-1.80967,0.07,2.37,0,0.44663253556238963,2.7237266804872178,False,False,False,True
2.43,3.88,53.647,0.196,216.0,1.527272,3342.0,-1.80967,0.07,0.404,1,0.5230403281021667,4.000894318330778,False,False,False,True
2.43,13.0,15.819,0.101,912.0,1.527272,3542.0,-1.58503,0.02,62.3,0,0.11795592207881407,2.822509199745296,False,False,True,False
2.43,2.89,18.6498,0.091101,912.0,1.527272,3382.0,-2.05552,0.09,1.06,1,0.4318774332735636,2.9780671601464244,False,False,True,False
2.43,1.18,4.7234,0.036467,912.0,1.527272,3382.0,-2.05552,0.09,6.66,0,0.11911676104488463,1.7445630343970804,False,False,True,False
2.43,1071.04,133.71,0.49,350.0,1.527272,5540.0,-0.18,0.1,62.3,0,0.3485421180819434,4.903124319710477,True,False,False,False
2.43,8.2,11.949,0.079,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,2.561018565086703,False,False,False,True
2.13,3.34,2.8531054,0.03165,693.0,1.89,3556.0,-1.34199,-0.06,62.3,0,0.18936459855592627,1.3488794205774235,False,False,True,False
2.43,1.78,1.22003,0.0197,912.0,1.527272,3717.0,-1.34679,-0.3,118.1,0,0.11795592207881407,0.7975207093063948,False,False,True,False
2.43,4.18,5.974,0.057,912.0,1.527272,3717.0,-1.34679,-0.3,13.9,0,0.11795675476225603,1.9421889482534593,False,False,True,False
2.43,10.5,257.8,0.698,912.0,1.527272,3717.0,-1.34679,-0.3,0.1,0,0.2534791419923471,5.556055562626746,False,False,True,False
2.43,536.49435102,695.69,1.138,912.0,1.527272,3496.0,-0.10297,-0.02,62.3,0,0.11795592207881407,6.546340548552841,False,False,True,False
2.43,454.49462201,6500.0,5.04,912.0,1.527272,3496.0,-0.10297,-0.02,62.3,0,0.11795592207881407,8.77971129020447,False,False,True,False
2.43,11.44182265,10.66669,0.091,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,2.456737772819304,False,False,False,True
2.43,797.74930157,3771.0,4.11,912.0,1.527272,3897.0,-1.08,-0.06,62.3,0,0.11795592207881407,8.235360643753348,False,False,True,False
2.43,21.4,241.8,0.657,912.0,1.527272,3897.0,-1.08,-0.06,62.3,0,0.11795592207881407,5.492238059185343,False,False,True,False
2.43,23.54,30.5987,0.14339,912.0,1.527272,3466.0,-1.65758,0.02,1.07,1,0.4287538620474634,3.4531159805061185,False,False,True,False
2.43,21.09,122.6196,0.36175,912.0,1.527272,3466.0,-1.65758,0.02,0.17,0,0.2633056841859926,4.817209108503517,False,False,True,False
2.43,7.6,48.1345,0.19394,912.0,1.527272,3466.0,-1.65758,0.02,0.59,1,0.3391726721242539,3.894561435717025,False,False,True,False
2.43,3.28,13.2543,0.08208,912.0,1.527272,3466.0,-1.65758,0.02,3.34,0,0.15006513482231176,2.6570586155819265,False,False,True,False
2.43,2.02,5.3636,0.03282,912.0,1.527272,3159.0,-2.56864,-0.27,2.58,0,0.18661428814710856,1.8505942549489476,False,False,True,False
2.43,2.31,40.54,0.1264,912.0,1.527272,3159.0,-2.56864,-0.27,0.17,0,0.2633056841859926,3.726656818447966,False,False,True,False
2.43,6.6,14.207,0.089,912.0,1.527272,3526.0,-1.538,-0.09,62.3,0,0.11795592207881407,2.721755848158322,False,False,True,False
2.43,10.6,24.422,0.142,912.0,1.527272,4014.0,-1.10127,-0.03,62.3,0,0.11795592207881407,3.2356149408724773,False,False,True,False
0.88,4.0,7.57686,0.115,912.0,1.527272,3770.0,-0.10297,-0.16,13.8,0,0.33382734716080575,2.149067879151504,False,False,True,False
4.57,13.9,3.3366496,0.0355,593.5,0.8,3600.0,-0.10297,0.2,62.3,0,0.12478237044121628,1.467102068414279,False,False,False,True
1.264,1.86,1.1980035,0.01589,773.0,5.03,3347.0,-1.82391,0.11,59.4,0,0.31786611749378274,0.7875494483368497,False,False,False,True
2.43,7.41,15.509,0.0876,329.1,1.527272,3347.0,-1.82391,0.11,1.95,1,0.49768561824485574,2.8039056867457313,False,False,False,True
2.43,146.51889563,203.109,0.3376,912.0,1.527272,3141.0,-0.10297,-0.07,62.3,0,0.11795592207881407,5.318654164874955,False,False,True,False
2.43,143.97626837,2354.0,1.731,912.0,1.527272,3141.0,-0.10297,-0.07,62.3,0,0.11795592207881407,7.764296006450518,False,False,True,False
1.2,174.48779544,3.9306,0.036,518.0,1.527272,3505.0,-0.10297,-0.12,62.3,0,0.42289473959406343,1.5954606845032409,False,False,True,False
2.43,3.4,9.1247,0.061,401.2,1.527272,3505.0,-1.79833,-0.12,4.45,0,0.31534860188418645,2.314977982924007,False,False,True,False
2.43,6.1,55.661,0.204,219.6,1.527272,3505.0,-1.79833,-0.12,0.38,1,0.5219500836065019,4.037086143381819,False,False,True,False
2.43,8.4,2.64561,0.0287,912.0,1.527272,5550.0,-1.699,0.02,62.3,0,0.11795592207881407,1.2935237039964707,False,False,True,False
0.699,0.633,0.3219225,0.00709,1365.0,10.2,3522.0,-1.5391,-0.01,579.0,0,0.25461392516108616,0.27908711641304856,False,False,True,False
2.43,4.13,11.5301,0.115,912.0,1.527272,3522.0,-1.5391,-0.01,62.3,0,0.11795592207881407,2.5281337497221,False,False,True,False
2.43,6.03,34.369,0.115,912.0,1.527272,3522.0,-1.5391,-0.01,62.3,0,0.11795592207881407,3.565835730270357,False,False,True,False
2.43,8.0,3.0232,0.026,912.0,1.527272,3324.0,-2.06198,0.0,62.3,0,0.11795592207881407,1.392077605875618,False,False,True,False
1.09,1.75,2.616235,0.0252,568.0,7.3,3384.0,-1.96257,-0.02,17.3,0,0.43072427843531386,1.2854334293562937,False,False,False,True
2.43,5.71,15.04,0.081,317.0,1.527272,3384.0,-1.96257,-0.02,1.68,1,0.5500450638190154,2.7750856024383683,False,False,False,True
2.43,1.71,7.02679,0.05402,485.0,1.527272,3579.0,-1.57073,-0.09,9.21,0,0.24805379952579343,2.0827846971029684,False,False,True,False
2.43,7.14,6.905,0.0608,590.0,1.527272,3867.0,-1.12,-0.04,62.3,0,0.19657767789329483,2.0674954706614352,False,False,True,False
2.43,3.69,6.9442,0.0405,348.0,1.527272,3273.0,-2.39513,-0.12,2.45,0,0.42860518549606236,2.0724421026595907,False,False,True,False
2.43,2.5,2.65033,0.03,912.0,1.527272,3726.0,-1.358,-0.13,48.0,0,0.11795592207881407,1.2948175744664798,False,False,False,True
2.43,6.82,13.727,0.09,912.0,1.527272,3726.0,-1.358,-0.13,5.4,0,0.12204836871317022,2.6896825437440253,False,False,False,True
2.43,6.07,41.78,0.189,912.0,1.527272,3726.0,-1.358,-0.13,1.2,1,0.39086617310480803,3.7560707036542595,False,False,False,True
2.43,2.69,12.9394,0.07879,912.0,1.527272,3719.0,-0.10297,-0.3621,62.3,0,0.11795592207881407,2.6347193627991747,False,False,False,True
2.63,7.6,50.8,0.2324,308.6,1.527272,4120.0,-0.92445,0.24,62.3,0,0.3756333303577459,3.9473901492654373,False,True,False,False
8.4,53.83,749.83,1.4,124.7,1.527272,4120.0,-0.92445,0.24,62.3,0,0.18927597904126667,6.621179261292875,False,True,False,False
2.43,11.07,20.129,0.111,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,3.050646504431383,False,False,False,True
2.43,16.57,13.352,0.082,912.0,1.527272,3387.0,-1.70553,0.12,62.3,0,0.11795592207881407,2.6638893053164403,False,False,True,False
2.43,6.043,7.3705,0.062,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,2.1247136198737024,False,False,False,True
2.43,32.422,5094.105,4.819,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,8.53603555388412,False,False,False,True
2.43,5.223,36.059,0.178,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,3.6125112372227863,False,False,False,True
4.17,22.1,2.64388312,0.0291,912.0,1.8,5550.0,-0.10297,0.02,62.3,0,0.052187480632044425,1.2930499042400603,False,False,False,True
2.43,524.09904314,3459.0,3.53,912.0,1.527272,3563.0,-0.10297,-0.16,62.3,0,0.11795592207881407,8.14902386805177,False,False,True,False
2.43,13.2,9.567,0.068,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,2.3577359374588935,False,False,True,False
1.289,2.77,1.46712127,0.01714,696.3,6.66,3317.0,-1.93892,-0.15,39.2,0,0.3304269284831119,0.9030519932097534,False,False,False,True
2.43,1271.3,11.12522242,43.5,510.0,1.527272,6234.0,0.332,0.28,62.3,0,0.23397876901838924,2.495287780572825,True,False,False,False
2.43,587.98255295,5300.0,4.85,912.0,1.527272,3720.0,-0.10297,-0.15,62.3,0,0.11795592207881407,8.575650760987806,False,False,True,False
2.43,5.2,140.43,0.422,202.0,1.527272,3728.0,-1.36653,-0.14,0.28,1,0.48930300931183174,4.951804895032408,False,False,True,False
2.43,6.37,8.70874,0.0668,451.0,1.527272,3641.0,-1.35291,-0.08,9.9,0,0.26908438469580376,2.273026510752477,False,False,False,True
2.43,5.89,32.761,0.1617,290.5,1.527272,3641.0,-1.35291,-0.08,1.692,1,0.577079951114035,3.5193062901421484,False,False,False,True
2.43,20.5,5.3686,0.0399,912.0,1.527272,3500.0,-1.90781,-0.08,62.3,0,0.11795592207881407,1.85137966520908,False,False,True,False
2.43,6.81,12.9211,0.0718,912.0,1.527272,3500.0,-1.90781,-0.08,62.3,0,0.11795592207881407,2.6334056747726273,False,False,True,False
2.43,2.48,3.1481,0.02799,912.0,1.527272,3500.0,-1.90781,-0.08,62.3,0,0.11795592207881407,1.422650398080545,False,False,True,False
2.43,2.82,14.628,0.078361,912.0,1.527272,3499.0,-1.894,-0.38,62.3,0,0.11795592207881407,2.749064177192824,False,False,True,False
2.43,81.99972901,600.1,1.112,912.0,1.527272,3734.0,-1.361,-0.15,62.3,0,0.11795592207881407,6.398761310045116,False,False,True,False
2.43,174.48779544,7.203,0.115,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,2.1044999410206127,False,False,False,True
2.43,3.8,28.14,0.125,912.0,1.527272,3350.0,-1.863,-0.55,62.3,0,0.11795592207881407,3.3721118007670587,False,False,True,False
2.43,2.7,62.24,0.213,912.0,1.527272,3350.0,-1.863,-0.55,62.3,0,0.11795592207881407,4.146937012341271,False,False,True,False
2.43,2.7,39.026,0.156,912.0,1.527272,3350.0,-1.863,-0.55,62.3,0,0.11795592207881407,3.6895292429554334,False,False,True,False
2.43,4.6,256.2,0.549,912.0,1.527272,3350.0,-1.863,-0.55,62.3,0,0.11795592207881407,5.549853992363464,False,False,True,False
2.43,11.09,4.6938,0.039,912.0,1.527272,3600.0,-1.796,-0.28,62.3,0,0.11795592207881407,1.7393778635463004,False,False,True,False
2.43,1840.86213334,1051.44521,1.735,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,6.958871507194398,False,False,False,True
2.43,4288.14086724,13921.42302,9.726,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,9.541255986269151,False,False,False,True
2.43,3.81394088,3.60076,0.039,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,1.5262215072394636,False,False,False,True
2.43,6.67439655,35.47358,0.181,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,3.596588162876524,False,False,False,True
2.43,7977.4930157,17281.66514,10.138,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,9.757459263104305,False,False,False,True
2.43,4.4,17.478,0.08,912.0,1.527272,3028.0,-2.69897,0.02,62.3,0,0.11795592207881407,2.9165808352485536,False,False,True,False
2.43,8.7,57.32,0.176,912.0,1.527272,3028.0,-2.69897,0.02,62.3,0,0.11795592207881407,4.065945087700403,False,False,True,False
2.43,9.0,24.16,0.1344,912.0,1.527272,3816.0,-1.253,-0.15,62.3,0,0.11795592207881407,3.22525543183224,False,False,True,False
2.43,17.2,38.142,0.163,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,3.6671960592827775,False,False,False,True
2.43,16.0,727.562,1.165,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,6.591072728396895,False,False,False,True
2.43,13.64,19.466,0.119,401.0,1.527272,3837.0,-1.217,-0.14,62.3,0,0.3049230253306762,3.0187649726645636,False,False,True,False
2.43,10.75,5.101284,0.04685,611.0,1.527272,3799.0,-1.2909,-0.02,23.32,0,0.18836353821386112,1.8084992408322529,False,False,True,False
2.43,2.96,2.37756,0.029,829.0,1.527272,3913.0,-1.206,0.08,79.0,0,0.13071077664823536,1.2171535553132287,False,False,True,False
1.331,1.9,0.9263237,0.01406,940.0,4.4,3600.0,-1.58528,-0.28,130.0,0,0.2740502114675904,0.6556133677898253,False,False,True,False
2.43,5.8,6.64064,0.0523,490.0,1.527272,3600.0,-1.58528,-0.28,9.5,0,0.24513615711042683,2.0334813693034572,False,False,True,False
2.43,314.65012293,3853.0,3.7,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,8.256866848974312,False,False,True,False
2.43,283.82076745,1925.31,2.32,912.0,1.527272,3467.0,-1.59,0.09,62.3,0,0.11795592207881407,7.56336153475402,False,False,True,False
2.43,314.65012293,5990.0,4.95,912.0,1.527272,3467.0,-1.59,0.09,62.3,0,0.11795592207881407,8.698013622083925,False,False,True,False
2.43,1404.8086,15.76491,0.11,912.0,1.527272,5182.0,-0.10297,-0.22,62.3,0,0.11795592207881407,2.819288011576911,False,False,False,True
2.43,723.2235,61.1166,0.208317,912.0,1.527272,5550.0,-1.90658,0.02,62.3,0,0.11795592207881407,4.12901326400732,False,False,False,True
2.43,226.9846,30.0881,0.12959,912.0,1.527272,5550.0,-1.90658,0.02,62.3,0,0.11795592207881407,3.4368251093051554,False,False,False,True
2.43,6.83,1.93778,0.02080665,912.0,1.527272,5550.0,-1.90658,0.02,62.3,0,0.11795592207881407,1.0776541940766322,False,False,False,True
2.43,14.6,124.26,0.3343,912.0,1.527272,5550.0,-1.90658,0.02,62.3,0,0.11795592207881407,4.8303915770972665,False,False,False,True
2.43,4.2,9.262,0.068,468.0,1.527272,3688.0,-1.43415,-0.06,7.95,0,0.25850966197214625,2.3284477525197733,False,False,True,False
2.43,7.6,21.789,0.12,352.0,1.527272,3688.0,-1.43415,-0.06,2.56,0,0.41672746545377576,3.1262779634006344,False,False,True,False
2.43,718.29219982,284.39,0.63965,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,5.653856665886475,False,False,True,False
2.43,3496.112477,11.12522242,12000.0,912.0,1.527272,5550.0,-0.10297,-0.63,62.3,0,0.11795592207881407,2.495287780572825,False,True,False,False
2.43,66.74396547,771.36,0.88,912.0,1.527272,3154.0,-2.59517,-0.13,62.3,0,0.11795592207881407,6.649450762574338,False,False,True,False
2.43,11.9,13.4586,0.0943,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,2.6712893932328634,False,False,False,True
2.43,19.66,73.94,0.291,912.0,1.527272,3785.0,-1.05159,0.14,62.3,0,0.11795592207881407,4.316687793365541,False,False,True,False
2.43,9.65,18.27,0.1139,453.04,1.527272,3836.0,-1.2,0.05,62.3,0,0.26770300128395874,2.958549482426275,False,False,True,False
2.43,2988.54051102,19240.75467,12.319,912.0,1.527272,5550.0,-0.10297,0.02,62.3,0,0.11795592207881407,9.864837919125765,False,False,False,True
